순번,분류체계ID,분류체계명,상위과제ID,분류체계단계,시행시기,수행기관,기관코드,분류체계경로
15389,NB000520061213100116717,일반행정관리,NB000420061213100114352,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>건설기술정책>>건설기술정책 총괄>>일반행정관리
15390,NB000520061213100116729,자가용자동차 유상운송 제도운영,NB000420061213100114291,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>운수정책 총괄>>자가용자동차 유상운송 제도운영
15391,NB000520061213100116732,철도안전분야 자격제도 관리/운용,NB000420061213100115474,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>철도안전및운영>>철도안전 총괄>>철도안전분야 자격제도 관리/운용
15392,NB000520061213100116737,자동차등록제도 운영,NB000420061213100114967,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>자동차관리안전및대중교통활성화>>자동차>>자동차등록제도 운영
15393,NB000520061213100116739,자동차 소비자 보호,NB000420061213100114967,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>자동차관리안전및대중교통활성화>>자동차>>자동차 소비자 보호
15394,NB000520061213100116741,자동차안전성 향상을 위한 기술 개발,NB000420061213100114967,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>자동차관리안전및대중교통활성화>>자동차>>자동차안전성 향상을 위한 기술 개발
15395,NB000520061213100116744,자동차 안전기준에 관한 사항,NB000420061213100114967,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>자동차관리안전및대중교통활성화>>자동차>>자동차 안전기준에 관한 사항
15396,NB000520061213100116747,자동차 자기인증,NB000420061213100114967,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>자동차관리안전및대중교통활성화>>자동차>>자동차 자기인증
15397,NB000520061213100116749,자동차 제작결함,NB000420061213100114967,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>자동차관리안전및대중교통활성화>>자동차>>자동차 제작결함
15398,NB000520061213100116754,자동차공제운영관리,NB000420061213100114193,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>도시교통정책 총괄>>자동차공제운영관리
15399,NB000520061213100116757,자동차관리제도 연구 발전,NB000420061213100114967,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>자동차관리안전및대중교통활성화>>자동차>>자동차관리제도 연구 발전
15400,NB000520061213100116759,자동차대여사업 제도 및 운영,NB000420061213100114291,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>운수정책 총괄>>자동차대여사업 제도 및 운영
15401,NB000520061213100116761,중고자동차 유통질서 개선 및 소비자 보호,NB000420061213100114967,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>자동차관리안전및대중교통활성화>>자동차>>중고자동차 유통질서 개선 및 소비자 보호
15402,NB000520061213100116768,자동차전용도로 지정,NB000420061213100114807,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>국도및광역도로건설>>도로건설정책 총괄>>자동차전용도로 지정
15403,NB000520061213100116770,자동차관리사업 지도 감독 및 제도 개선,NB000420061213100114967,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>자동차관리안전및대중교통활성화>>자동차>>자동차관리사업 지도 감독 및 제도 개선
15404,NB000520061213100116777,철도시설 재해대책 수립 · 시행,NB000420061213100114510,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>철도정책>>철도산업운영 총괄>>철도시설 재해대책 수립 · 시행
15405,NB000520061213100116785,장단기주택종합계획 수립조정,NB000420061213100114550,소기능,2013-03-23,국토교통부,1613000,사회복지>>주택>>주택정책>>주택정책 총괄>>장단기주택종합계획 수립조정
15406,NB000520061213100116790,재건축초과이익 환수에 관한 법률에 의한 재건축초과이익부담금 환수,NB000420061213100114550,소기능,2013-03-23,국토교통부,1613000,사회복지>>주택>>주택정책>>주택정책 총괄>>재건축초과이익 환수에 관한 법률에 의한 재건축초과이익부담금 환수
15407,NB000520061213100116792,"공항시설의 재난, 재해대책",NB000420061213100114084,소기능,2013-03-23,국토교통부,1613000,"교통및물류>>항공·공항>>항공시설>>공항시설관리 총괄>>공항시설의 재난, 재해대책"
15408,NB000520061213100116798,지능형교통체계 표준화,NB000420061213100114355,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>교통정보기획 총괄>>지능형교통체계 표준화
15409,NB000520061213100116801,도로시설물 관리기법 운영.연구,NB000420061213100114615,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>국도유지>>도로시설관리.개선정책총괄>>도로시설물 관리기법 운영.연구
15410,NB000520061213100116803,주택의 조사·분석 및 통계관리,NB000420061213100114550,소기능,2013-03-23,국토교통부,1613000,사회복지>>주택>>주택정책>>주택정책 총괄>>주택의 조사·분석 및 통계관리
15411,NB000520061213100116807,항공사 및 전문검사 지도감독,NB000420061213100114482,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항기술관리 총괄>>항공사 및 전문검사 지도감독
15412,NB000520061213100116815,국토공간정보종합관리시스템,NB000420061213100114545,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>국토정보>>국가지리정보 총괄>>국토공간정보종합관리시스템
15413,NB000520061213100116819,전세버스·특수여객자동차운송사업 제도운영,NB000420061213100114291,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>운수정책 총괄>>전세버스·특수여객자동차운송사업 제도운영
15414,NB000520061213100116825,부내 행정정보화,NB000420061213100114349,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>국토교통정보화>>행정정보화>>부내 행정정보화
15415,NB000520061213100116832,건설공사하자관리 총괄,NB000420061213100115361,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>지방국토관리청운영>>지방청 토지관리 총괄>>건설공사하자관리 총괄
15416,NB000520061213100116838,항공기 정밀접근계기 비행 승인,NB000420061213100115141,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항총괄>>항공기 정밀접근계기 비행 승인
15417,NB000520061213100116847,정보통신보안,NB000420061213100114349,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>국토교통정보화>>행정정보화>>정보통신보안
15418,NB000520061213100116855,전자정부 관련업무,NB000420061213100116854,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>국토교통정보화>>SOC정보화>>전자정부 관련업무
15419,NB000520061213100116861,사회간접자본 정보화,NB000420061213100116854,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>국토교통정보화>>SOC정보화>>사회간접자본 정보화
15420,NB000520061213100116869,정부합동 특별수송대책 수립 및 시행,NB000420061213100114072,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>물류정책>>수송정책 총괄>>정부합동 특별수송대책 수립 및 시행
15421,NB000520061213100116873,기술지침서 제개정,NB000420061213100114080,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공안전총괄>>기술지침서 제개정
15422,NB000520061213100116879,정비조직인증,NB000420061213100114099,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공안전관리 총괄>>정비조직인증
15423,NB000520061213100116883,물류정책,NB000420061213100114759,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>물류정책>>물류정책 총괄>>물류정책
15424,NB000520061213100116889,제주국제자유도시 개발,NB000420061213100114281,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>지역균형발전>>지역발전정책 총괄>>제주국제자유도시 개발
15425,NB000520061213100116892,항공기 조종연습을 위한 허가,NB000420061213100115141,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항총괄>>항공기 조종연습을 위한 허가
15426,NB000520061213100116899,종전부지현황 조사 및 분석,NB000420061213100114530,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>지역균형발전>>이전지원총괄>>종전부지현황 조사 및 분석
15427,NB000520061213100116917,주택건설기술관련 정책 입안,NB000420061213100114215,소기능,2013-03-23,국토교통부,1613000,사회복지>>주택>>주택정책>>주거환경정책 총괄>>주택건설기술관련 정책 입안
15428,NB000520061213100116920,주택관리사 자격 및 시험관리,NB000420061213100114215,소기능,2013-03-23,국토교통부,1613000,사회복지>>주택>>주택정책>>주거환경정책 총괄>>주택관리사 자격 및 시험관리
15429,NB000520061213100116924,주택성능등급표시제시행,NB000420061213100114215,소기능,2013-03-23,국토교통부,1613000,사회복지>>주택>>주택정책>>주거환경정책 총괄>>주택성능등급표시제시행
15430,NB000520061213100116927,주택정책입안,NB000420061213100114550,소기능,2013-03-23,국토교통부,1613000,사회복지>>주택>>주택정책>>주택정책 총괄>>주택정책입안
15431,NB000520061213100116929,주택정책심의위원회 운영,NB000420061213100114550,소기능,2013-03-23,국토교통부,1613000,사회복지>>주택>>주택정책>>주택정책 총괄>>주택정책심의위원회 운영
15432,NB000520061213100116941,중기교통시설투자계획 집행실적평가,NB000420061213100114072,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>물류정책>>수송정책 총괄>>중기교통시설투자계획 집행실적평가
15433,NB000520061213100116946,중앙건설기술심의위원회 운영,NB000420061213100114324,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>건설기술정책>>건설환경관리 총괄>>중앙건설기술심의위원회 운영
15434,NB000520061213100116954,중앙도시계획위원회,NB000420061213100114639,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>도시정책>>도시정책 총괄>>중앙도시계획위원회
15435,NB000520061213100116956,중앙하천관리위원회 운영,NB000420061213100114791,소기능,2013-03-23,국토교통부,1613000,지역개발>>수자원>>하천관리및홍수예보>>하천계획정책 총괄>>중앙하천관리위원회 운영
15436,NB000520061213100116964,지능형교통체계 계획 수립 및 운영,NB000420061213100114355,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>교통정보기획 총괄>>지능형교통체계 계획 수립 및 운영
15437,NB000520061213100116966,지능형교통시스템관련 제도운영,NB000420061213100114355,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>교통정보기획 총괄>>지능형교통시스템관련 제도운영
